"run_id","scenario","label","sublabel","scenario_variant","actor_profile","intensity","benign_activity_level","generator_version","planned_request_count","actual_request_count","safety_limit_applied","target_endpoint_family","attacker_host_type","attacker_source_ip","target_web_base","traffic_tool","attack_mode","distributed","source_count","expected_source_count","expected_distributed","observed_webapp_source_count","observed_nginx_source_count","dominant_webapp_source_ip","dominant_nginx_source_ip","webapp_same_source_request_ratio","nginx_same_source_request_ratio","source_ip_metadata_matches_webapp","source_ip_metadata_matches_nginx","ddos_candidate_by_webapp_sources","ddos_candidate_by_nginx_sources","distributed_evidence_confirmed","observed_source_count","top_source_ip_ratio","source_distribution_summary","verification_passed","archive_event_count","alert_event_count","wazuh_archive_evidence_present","wazuh_webapp_log_count","wazuh_nginx_access_count","wazuh_json_decoder_count","wazuh_web_accesslog_decoder_count","webapp_slice_lines","nginx_slice_lines","invalid_webapp_json_lines","request_completed_count","webapp_request_completed_count","nginx_request_count","run_duration_seconds","request_rate_per_second","peak_request_rate_per_second","unique_path_count","repeated_path_count","search_query_count","burst_search_count","human_repeated_search_count","page_view_count","login_page_view_count","admin_access_count","successful_web_login_count","status_2xx_count","status_3xx_count","status_4xx_count","status_5xx_count","error_status_count","error_rate","avg_response_time_ms","max_response_time_ms","p95_response_time_ms","avg_request_duration_ms","max_request_duration_ms","health_check_count","health_check_failed_count","avg_health_check_latency_ms","max_health_check_latency_ms","nginx_error_count"
"attackerhostlightdos-20260607T132426Z-236","AttackerHostLightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","40","40","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","265","27","True","80","41","80","41","80","41","0","41","41","41","15.299","2.68","4","18","14","38","0","0","1","0","0","0","41","0","0","0","0","0","11.568","33.491","21.315","11.568","33.491","2","0","0.587","0.673","0"
"attackerhostlightdos-20260607T132426Z-237","AttackerHostLightDos","DoS_DDoS","mixed_endpoint_pressure","mixed_endpoint_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","149","27","True","38","21","38","21","38","21","0","21","21","21","7.769","2.703","3","11","5","8","0","0","9","4","0","0","21","0","0","0","0","0","9.101","35.96","15.274","9.101","35.96","4","0","0.603","1.129","0"
"attackerhostlightdos-20260607T132426Z-238","AttackerHostLightDos","DoS_DDoS","short_spike_pressure","short_spike_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","23","23","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","162","27","True","46","24","46","24","46","24","0","24","24","24","3.45","6.957","8","18","4","17","0","0","5","0","0","0","24","0","0","0","0","0","8.087","15.958","13.328","8.087","15.958","2","0","0.538","0.565","0"
"attackerhostlightdos-20260607T132426Z-239","AttackerHostLightDos","DoS_DDoS","health_endpoint_pressure","health_endpoint_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","44","44","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","201","27","True","46","45","46","45","46","45","0","45","45","45","16.492","2.729","3","2","2","0","0","0","1","0","0","0","45","0","0","0","0","0","1.232","17.549","3.396","1.232","17.549","44","0","0.861","8.895","0"
"attackerhostlightdos-20260607T132426Z-240","AttackerHostLightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","152","27","True","37","21","37","21","37","21","0","21","21","21","10.894","1.928","3","14","6","12","0","0","4","3","0","0","21","0","0","0","0","0","7.869","19.022","13.564","7.869","19.022","5","0","1.327","3.13","0"
"attackerhostlightdos-20260607T132426Z-241","AttackerHostLightDos","DoS_DDoS","homepage_refresh_pressure","homepage_refresh_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","21","21","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","161","27","True","42","21","42","21","42","22","0","22","22","22","7.687","2.862","4","2","2","0","0","0","20","0","0","0","22","0","0","0","0","0","9.525","24.434","18.048","9.525","24.434","2","0","0.497","0.529","0"
"attackerhostlightdos-20260607T132426Z-242","AttackerHostLightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","39","39","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","230","27","True","78","39","78","39","78","40","0","40","40","40","15.046","2.659","3","3","3","0","0","0","38","37","0","0","40","0","0","0","0","0","11.591","25.514","19.671","11.591","25.514","2","0","0.771","1.076","0"
"attackerhostlightdos-20260607T132426Z-243","AttackerHostLightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","148","27","True","40","21","40","21","40","21","0","21","21","21","7.808","2.69","4","3","3","0","0","0","19","18","0","0","21","0","0","0","0","0","7.857","14.989","13.406","7.857","14.989","2","0","0.55","0.568","0"
"attackerhostlightdos-20260607T132426Z-244","AttackerHostLightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","24","24","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","175","27","True","45","25","45","25","45","25","0","25","25","25","12.526","1.996","4","16","8","16","0","0","4","3","0","0","25","0","0","0","0","0","8.471","15.259","13.815","8.471","15.259","5","0","0.603","1.006","0"
"attackerhostlightdos-20260607T132426Z-245","AttackerHostLightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","42","42","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","239","27","True","74","43","74","43","74","43","0","43","43","43","21.33","2.016","3","16","8","20","0","0","11","0","0","0","43","0","0","0","0","0","7.076","16.459","15.415","7.076","16.459","12","0","0.644","1.116","0"
"attackerhostlightdos-20260607T132426Z-246","AttackerHostLightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","149","27","True","37","21","37","21","37","21","0","21","21","21","10.11","2.077","2","15","5","12","0","0","4","3","0","0","21","0","0","0","0","0","9.341","16.644","16.386","9.341","16.644","5","0","0.646","1.412","0"
"attackerhostlightdos-20260607T132426Z-247","AttackerHostLightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","31","31","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","188","27","True","55","32","55","32","55","32","0","32","32","32","17.159","1.865","2","17","4","15","0","0","8","0","0","0","32","0","0","0","0","0","9.952","56.839","17.197","9.952","56.839","9","0","0.638","1.629","0"
"attackerhostlightdos-20260607T132426Z-248","AttackerHostLightDos","DoS_DDoS","mixed_endpoint_pressure","mixed_endpoint_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","39","39","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","223","27","True","65","39","65","39","65","40","0","40","40","40","17.806","2.246","3","8","4","4","0","0","21","7","0","0","40","0","0","0","0","0","7.338","25.467","15.404","7.338","25.467","15","0","0.835","3.717","0"
"attackerhostlightdos-20260607T132426Z-249","AttackerHostLightDos","DoS_DDoS","short_spike_pressure","short_spike_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","146","27","True","40","21","40","21","40","21","0","21","21","21","3.144","6.679","7","14","7","15","0","0","4","0","0","0","21","0","0","0","0","0","8.178","19.967","18.411","8.178","19.967","2","0","0.762","0.794","0"
"attackerhostlightdos-20260607T132426Z-250","AttackerHostLightDos","DoS_DDoS","short_spike_pressure","short_spike_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","27","27","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","192","27","True","54","27","54","27","54","28","0","28","28","28","4.428","6.323","7","13","9","20","0","0","6","0","0","0","28","0","0","0","0","0","8.826","15.252","14.604","8.826","15.252","2","0","0.488","0.528","0"
"attackerhostlightdos-20260607T132426Z-251","AttackerHostLightDos","DoS_DDoS","homepage_refresh_pressure","homepage_refresh_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","39","39","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","234","27","True","78","39","78","39","78","40","0","40","40","40","14.911","2.683","4","2","2","0","0","0","38","0","0","0","40","0","0","0","0","0","9.374","24.918","12.384","9.374","24.918","2","0","0.592","0.639","0"
"attackerhostlightdos-20260607T132426Z-252","AttackerHostLightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","146","27","True","37","21","37","21","37","21","0","21","21","21","9.352","2.246","3","16","4","12","0","0","4","3","0","0","21","0","0","0","0","0","9.114","16.464","14.415","9.114","16.464","5","0","0.943","2.742","0"
"attackerhostlightdos-20260607T132426Z-253","AttackerHostLightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","28","28","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","192","27","True","56","28","56","28","56","29","0","29","29","29","10.442","2.777","4","3","3","0","0","0","27","26","0","0","29","0","0","0","0","0","6.142","19.533","11.577","6.142","19.533","2","0","0.362","0.418","0"
"attackerhostlightdos-20260607T132426Z-254","AttackerHostLightDos","DoS_DDoS","homepage_refresh_pressure","homepage_refresh_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","45","45","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","252","27","True","90","43","90","43","90","46","0","46","46","46","17.973","2.559","4","2","2","0","0","0","44","0","0","0","46","0","0","0","0","0","8.444","20.566","13.202","8.444","20.566","2","0","0.39","0.436","0"
"attackerhostlightdos-20260607T132426Z-255","AttackerHostLightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","148","27","True","36","21","36","21","36","21","0","21","21","21","10.362","2.027","2","10","6","10","0","0","5","0","0","0","21","0","0","0","0","0","7.237","14.653","14.117","7.237","14.653","6","0","0.689","1.334","0"
"attackerhostlightdos-20260607T132426Z-256","AttackerHostLightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","21","21","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","158","27","True","39","22","39","22","39","22","0","22","22","22","11.599","1.897","3","14","7","13","0","0","4","3","0","0","22","0","0","0","0","0","6.301","13.015","12.434","6.301","13.015","5","0","0.473","0.742","0"
"attackerhostlightdos-20260607T132426Z-257","AttackerHostLightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","39","39","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","234","27","True","78","40","78","40","78","40","0","40","40","40","16.184","2.472","4","3","3","0","0","0","38","37","0","0","40","0","0","0","0","0","8.867","17.606","14.088","8.867","17.606","2","0","0.477","0.524","0"
"attackerhostlightdos-20260607T132426Z-258","AttackerHostLightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","147","27","True","40","21","40","21","40","21","0","21","21","21","7.327","2.866","4","15","8","18","0","0","1","0","0","0","21","0","0","0","0","0","10.401","31.055","16.038","10.401","31.055","2","0","0.582","0.695","0"
"attackerhostlightdos-20260607T132426Z-259","AttackerHostLightDos","DoS_DDoS","mixed_endpoint_pressure","mixed_endpoint_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","24","24","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","166","27","True","43","25","43","25","43","25","0","25","25","25","12.425","2.012","3","8","4","4","0","0","14","6","0","0","25","0","0","0","0","0","9.765","26.641","20.789","9.765","26.641","7","0","0.477","0.668","0"
"attackerhostlightdos-20260607T132426Z-260","AttackerHostLightDos","DoS_DDoS","short_spike_pressure","short_spike_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","47","47","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","275","27","True","94","48","94","48","94","48","0","48","48","48","7.29","6.584","8","19","14","36","0","0","10","0","0","0","48","0","0","0","0","0","8.062","27.526","15.851","8.062","27.526","2","0","0.432","0.469","0"
"attackerhostlightdos-20260607T132426Z-261","AttackerHostLightDos","DoS_DDoS","mixed_endpoint_pressure","mixed_endpoint_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","151","27","True","36","21","36","21","36","21","0","21","21","21","8.85","2.373","3","10","5","7","0","0","8","2","0","0","21","0","0","0","0","0","7.56","22.003","17.14","7.56","22.003","6","0","0.358","0.469","0"
"attackerhostlightdos-20260607T132426Z-262","AttackerHostLightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","30","30","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","191","27","True","60","31","60","31","60","31","0","31","31","31","11.933","2.598","4","3","3","0","0","0","29","28","0","0","31","0","0","0","0","0","8.521","25.068","16.533","8.521","25.068","2","0","0.476","0.482","0"
"attackerhostlightdos-20260607T132426Z-263","AttackerHostLightDos","DoS_DDoS","homepage_refresh_pressure","homepage_refresh_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","39","39","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","241","27","True","78","38","78","38","78","40","0","40","40","40","15.147","2.641","4","2","2","0","0","0","38","0","0","0","40","0","0","0","0","0","8.484","16.388","14.267","8.484","16.388","2","0","0.873","1.249","0"
"attackerhostlightdos-20260607T132426Z-264","AttackerHostLightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","149","27","True","40","21","40","21","40","21","0","21","21","21","7.584","2.769","4","3","3","0","0","0","19","18","0","0","21","0","0","0","0","0","7.423","25.442","11.394","7.423","25.442","2","0","1.254","2.2","0"
"attackerhostlightdos-20260607T132426Z-265","AttackerHostLightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","25","25","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","185","27","True","44","26","44","26","44","26","0","26","26","26","13.458","1.932","3","12","5","12","0","0","6","0","0","0","26","0","0","0","0","0","7.485","17.492","15.577","7.485","17.492","8","0","0.474","0.572","0"
"attackerhostlightdos-20260607T132426Z-266","AttackerHostLightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","42","42","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","226","27","True","84","41","84","41","84","43","0","43","43","43","15.514","2.772","4","3","3","0","0","0","41","40","0","0","43","0","0","0","0","0","9.788","21.276","16.09","9.788","21.276","2","0","0.765","1.044","0"
"attackerhostlightdos-20260607T132426Z-267","AttackerHostLightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","148","27","True","40","21","40","21","40","21","0","21","21","21","8.452","2.485","3","14","8","18","0","0","1","0","0","0","21","0","0","0","0","0","9.626","23.319","15.907","9.626","23.319","2","0","0.78","1.049","0"
"attackerhostlightdos-20260607T132426Z-268","AttackerHostLightDos","DoS_DDoS","short_spike_pressure","short_spike_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","27","27","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","190","27","True","54","27","54","27","54","28","0","28","28","28","3.779","7.409","9","17","8","20","0","0","6","0","0","0","28","0","0","0","0","0","7.969","16.78","13.799","7.969","16.78","2","0","0.974","1.486","0"
"attackerhostlightdos-20260607T132426Z-269","AttackerHostLightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","46","46","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","239","27","True","81","47","81","47","81","47","0","47","47","47","25.664","1.831","3","17","8","22","0","0","12","0","0","0","47","0","0","0","0","0","8.003","45.799","14.549","8.003","45.799","13","0","0.728","2.426","0"
"attackerhostlightdos-20260607T132426Z-270","AttackerHostLightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","162","27","True","40","21","40","21","40","21","0","21","21","21","7.854","2.674","3","3","3","0","0","0","19","18","0","0","21","0","0","0","0","0","8.08","16.122","11.942","8.08","16.122","2","0","0.504","0.513","0"
"attackerhostlightdos-20260607T132426Z-271","AttackerHostLightDos","DoS_DDoS","homepage_refresh_pressure","homepage_refresh_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","25","25","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","178","27","True","50","26","50","26","50","26","0","26","26","26","10.429","2.493","3","2","2","0","0","0","24","0","0","0","26","0","0","0","0","0","8.149","15.494","12.6","8.149","15.494","2","0","0.454","0.477","0"
"attackerhostlightdos-20260607T132426Z-272","AttackerHostLightDos","DoS_DDoS","homepage_refresh_pressure","homepage_refresh_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","40","40","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","223","27","True","80","40","80","40","80","41","0","41","41","41","15.939","2.572","4","2","2","0","0","0","39","0","0","0","41","0","0","0","0","0","9.259","20.692","18.685","9.259","20.692","2","0","0.414","0.458","0"
